"species","size_rls","size_fishflux"
"Naso_tonganus",40,40
"Naso_tonganus",50,50
"Naso_tonganus",75,NA
"Naso_unicornis",8,8
"Naso_unicornis",10,10
"Naso_unicornis",12,12
"Naso_unicornis",15,15
"Naso_unicornis",20,20
"Naso_unicornis",25,25
"Naso_unicornis",30,30
"Naso_unicornis",35,35
"Naso_unicornis",40,40
"Naso_unicornis",50,50
"Naso_unicornis",62,62
"Naso_vlamingii",10,10
"Naso_vlamingii",15,15
"Naso_vlamingii",20,20
"Naso_vlamingii",25,25
"Naso_vlamingii",30,30
"Naso_vlamingii",35,35
"Naso_vlamingii",40,40
"Naucrates_ductor",8,8
"Nebrius_ferrugineus",150,NA
"Nebrius_ferrugineus",162,NA
"Nebrius_ferrugineus",250,NA
"Nebrius_ferrugineus",300,NA
"Nectamia_bandanensis",5,NA
"Nectamia_luxuria",8,NA
"Nectamia_similis",5,NA
"Nectamia_spp.",10,NA
"Negaprion_acutidens",300,NA
"Nemateleotris_magnifica",2,2
"Nemateleotris_magnifica",5,5
"Nemateleotris_magnifica",8,8
"Nemipteridae_spp.",10,NA
"Neocirrhites_armatus",5,5
"Neocirrhites_armatus",8,8
"Neocirrhites_armatus",10,NA
"Neoglyphidodon_crossi",8,8
"Neoglyphidodon_melas",2,NA
"Neoglyphidodon_melas",5,5
"Neoglyphidodon_melas",8,8
"Neoglyphidodon_melas",10,10
"Neoglyphidodon_melas",12,12
"Neoglyphidodon_melas",15,15
"Neoglyphidodon_melas",20,NA
"Neoglyphidodon_melas",25,NA
"Neoglyphidodon_nigroris",2,2
"Neoglyphidodon_nigroris",5,5
"Neoglyphidodon_nigroris",8,8
"Neoglyphidodon_nigroris",10,10
"Neoglyphidodon_nigroris",12,12
"Neoglyphidodon_nigroris",15,NA
"Neoglyphidodon_oxyodon",8,8
"Neoglyphidodon_thoracotaeniatus",2,2
"Neoglyphidodon_thoracotaeniatus",5,5
"Neoglyphidodon_thoracotaeniatus",8,8
"Neoglyphidodon_thoracotaeniatus",10,10
"Neoniphon_argenteus",8,8
"Neoniphon_argenteus",12,12
"Neoniphon_argenteus",15,15
"Neoniphon_argenteus",20,20
"Neoniphon_marianus",8,8
"Neoniphon_marianus",12,12
"Neoniphon_marianus",15,15
"Neoniphon_opercularis",10,10
"Neoniphon_opercularis",12,12
"Neoniphon_opercularis",15,15
"Neoniphon_opercularis",25,25
"Neoniphon_sammara",10,10
"Neoniphon_sammara",12,12
"Neoniphon_sammara",15,15
"Neoniphon_sammara",20,20
"Neoniphon_sammara",25,25
"Neopomacentrus_azysron",0,NA
"Neopomacentrus_azysron",2,2
"Neopomacentrus_azysron",5,5
"Neopomacentrus_azysron",8,NA
"Neopomacentrus_azysron",10,NA
"Neopomacentrus_azysron",12,NA
"Neopomacentrus_bankieri",2,2
"Neopomacentrus_bankieri",5,5
"Neopomacentrus_cyanomos",2,2
"Neopomacentrus_cyanomos",5,5
"Neopomacentrus_cyanomos",8,8
"Neopomacentrus_cyanomos",10,NA
"Neopomacentrus_filamentosus",2,2
"Neopomacentrus_filamentosus",5,5
"Neopomacentrus_filamentosus",8,8
"Neopomacentrus_filamentosus",10,10
"Neopomacentrus_metallicus",2,2
"Neopomacentrus_nemurus",2,2
"Neopomacentrus_nemurus",5,5
"Neopomacentrus_nemurus",8,NA
"Neopomacentrus_nemurus",12,NA
"Neopomacentrus_nemurus",15,NA
"Neopomacentrus_spp.",2,NA
"Neopomacentrus_spp.",10,NA
"Neotrygon_kuhlii",35,NA
"Neotrygon_kuhlii",40,NA
"Neotrygon_kuhlii",50,NA
"Neotrygon_kuhlii",62,NA
"Neotrygon_kuhlii",75,NA
"Neotrygon_kuhlii",100,NA
"Nexilosus_latifrons",15,NA
"Nexilosus_latifrons",20,NA
"Nexilosus_latifrons",25,NA
"Nicholsina_denticulata",8,8
"Nicholsina_denticulata",10,10
"Nicholsina_denticulata",12,12
"Nicholsina_denticulata",20,20
"Nicholsina_denticulata",25,25
"Nicholsina_denticulata",30,30
"Nicholsina_denticulata",35,NA
"Novaculichthys_taeniourus",2,NA
"Novaculichthys_taeniourus",5,5
"Novaculichthys_taeniourus",8,8
"Novaculichthys_taeniourus",10,10
"Novaculichthys_taeniourus",12,12
"Novaculichthys_taeniourus",15,15
"Novaculichthys_taeniourus",20,20
"Novaculichthys_taeniourus",25,25
"Novaculichthys_taeniourus",30,NA
"Octopus_briareus",15,NA
"Octopus_cyanea",12,NA
"Octopus_cyanea",30,NA
"Octopus_mimus",20,NA
"Octopus_mimus",25,NA
"Octopus_mimus",30,NA
"Octopus_spp.",30,NA
"Octopus_spp.",50,NA
"Ocyurus_chrysurus",5,5
"Ocyurus_chrysurus",8,8
"Ocyurus_chrysurus",10,10
"Ocyurus_chrysurus",12,12
"Ocyurus_chrysurus",15,15
"Ocyurus_chrysurus",20,20
"Ocyurus_chrysurus",25,25
"Ocyurus_chrysurus",30,30
"Ocyurus_chrysurus",35,35
"Odontoscion_dentex",8,8
"Odontoscion_dentex",10,10
"Odontoscion_dentex",12,12
"Odontoscion_dentex",15,15
"Odontoscion_dentex",20,20
"Odontoscion_eurymesops",12,NA
"Odontoscion_eurymesops",15,NA
"Odontoscion_eurymesops",20,NA
"Odontoscion_eurymesops",25,NA
"Odontoscion_xanthops",10,10
"Odontoscion_xanthops",12,12
"Odontoscion_xanthops",15,15
"Odontoscion_xanthops",20,20
"Odonus_niger",5,5
"Odonus_niger",8,8
"Odonus_niger",10,10
"Odonus_niger",12,12
"Odonus_niger",15,15
"Odonus_niger",20,20
"Odonus_niger",25,25
"Odonus_niger",30,30
"Odonus_niger",35,35
"Odonus_niger",40,40
"Ogcocephalus_darwini",20,NA
"Ogilbyina_queenslandiae",8,8
"Ogilbyina_queenslandiae",10,10
"Ophioblennius_atlanticus",5,NA
"Ophioblennius_steindachneri",2,NA
"Ophioblennius_steindachneri",5,NA
"Ophioblennius_steindachneri",8,NA
"Ophioblennius_steindachneri",10,NA
"Ophioblennius_steindachneri",12,NA
"Ophioblennius_steindachneri",15,NA
"Ophioblennius_steindachneri",20,NA
"Ophioblennius_steindachneri",25,NA
"Opistognathus_randalli",5,NA
"Opistognathus_randalli",8,NA
"Opistognathus_randalli",10,NA
"Opistognathus_spp.",15,NA
"Oplegnathus_insignis",30,NA
"Oplegnathus_insignis",35,NA
"Oplegnathus_insignis",40,NA
"Oplegnathus_insignis",62,NA
"Oplegnathus_insignis",75,NA
"Orectolobus_ornatus",88,NA
"Orectolobus_wardi",100,NA
"Orectolobus_wardi",112,NA
"Orectolobus_wardi",125,NA
"Orthopristis_forbesi",20,20
"Orthopristis_forbesi",25,25
"Orthopristis_forbesi",30,30
"Orthopristis_forbesi",35,NA
"Ostorhinchus_angustatus",5,NA
"Ostorhinchus_angustatus",8,NA
"Ostorhinchus_angustatus",10,NA
"Ostorhinchus_apogonoides",2,NA
"Ostorhinchus_apogonoides",5,NA
"Ostorhinchus_apogonoides",8,NA
"Ostorhinchus_aureus",2,NA
"Ostorhinchus_aureus",5,NA
"Ostorhinchus_aureus",8,NA
"Ostorhinchus_aureus",10,NA
"Ostorhinchus_aureus",12,NA
"Ostorhinchus_aureus",15,NA
"Ostorhinchus_aureus",20,NA
"Ostorhinchus_cavitensis",2,NA
"Ostorhinchus_cavitensis",5,NA
"Ostorhinchus_compressus",2,NA
"Ostorhinchus_compressus",5,NA
"Ostorhinchus_compressus",8,NA
"Ostorhinchus_compressus",10,NA
"Ostorhinchus_cookii",2,NA
"Ostorhinchus_cookii",5,NA
"Ostorhinchus_cookii",8,NA
"Ostorhinchus_cyanosoma",2,NA
"Ostorhinchus_cyanosoma",5,NA
"Ostorhinchus_cyanosoma",8,NA
"Ostorhinchus_cyanosoma",12,NA
"Ostorhinchus_dispar",2,NA
"Ostorhinchus_dispar",5,NA
"Ostorhinchus_fleurieu",8,NA
"Ostorhinchus_luteus",2,NA
"Ostorhinchus_luteus",5,NA
"Ostorhinchus_luteus",8,NA
"Ostorhinchus_monospilus",5,NA
"Ostorhinchus_nanus",2,NA
"Ostorhinchus_neotes",2,NA
"Ostorhinchus_nigrofasciatus",2,NA
"Ostorhinchus_nigrofasciatus",5,NA
"Ostorhinchus_nigrofasciatus",8,NA
"Ostorhinchus_nigrofasciatus",10,NA
"Ostorhinchus_pallidofasciatus",2,NA
"Ostorhinchus_pallidofasciatus",5,NA
"Ostorhinchus_pallidofasciatus",8,NA
"Ostorhinchus_parvulus",2,NA
"Ostorhinchus_parvulus",5,NA
"Ostorhinchus_properuptus",2,NA
"Ostorhinchus_properuptus",5,NA
"Ostorhinchus_properuptus",8,NA
"Ostorhinchus_rubrimacula",2,NA
"Ostorhinchus_taeniophorus",5,NA
"Ostorhinchus_wassinki",2,NA
"Ostorhinchus_wassinki",5,NA
"Ostorhinchus_wassinki",8,NA
"Ostorhinchus_wassinki",10,NA
"Ostorhinchus_wassinki",25,NA
"Ostracion_cubicus",2,NA
"Ostracion_cubicus",5,NA
"Ostracion_cubicus",8,NA
"Ostracion_cubicus",10,NA
"Ostracion_cubicus",12,NA
"Ostracion_cubicus",15,NA
"Ostracion_cubicus",20,NA
"Ostracion_cubicus",25,NA
"Ostracion_cubicus",35,NA
"Ostracion_meleagris",5,5
"Ostracion_meleagris",8,8
"Ostracion_meleagris",10,10
"Ostracion_meleagris",12,12
"Ostracion_meleagris",15,15
"Ostracion_meleagris",20,20
"Ostracion_solorensis",8,NA
"Ostracion_solorensis",12,NA
"Ostracion_solorensis",15,NA
"Ostracion_solorensis",20,NA
"Ostracion_whitleyi",8,8
"Oxycheilinus_bimaculatus",8,NA
"Oxycheilinus_bimaculatus",10,NA
"Oxycheilinus_bimaculatus",12,NA
"Oxycheilinus_bimaculatus",15,NA
"Oxycheilinus_celebicus",2,NA
"Oxycheilinus_celebicus",5,NA
"Oxycheilinus_celebicus",8,NA
"Oxycheilinus_celebicus",10,NA
"Oxycheilinus_celebicus",12,NA
"Oxycheilinus_celebicus",15,NA
"Oxycheilinus_digramma",2,NA
"Oxycheilinus_digramma",5,NA
"Oxycheilinus_digramma",8,NA
"Oxycheilinus_digramma",10,NA
"Oxycheilinus_digramma",12,NA
"Oxycheilinus_digramma",15,NA
"Oxycheilinus_digramma",20,NA
"Oxycheilinus_digramma",25,NA
"Oxycheilinus_lineatus",20,NA
"Oxycheilinus_lineatus",30,NA
"Oxycheilinus_orientalis",5,5
"Oxycheilinus_orientalis",8,8
"Oxycheilinus_orientalis",10,10
"Oxycheilinus_orientalis",12,12
"Oxycheilinus_orientalis",15,NA
"Oxycheilinus_orientalis",20,NA
"Oxycheilinus_spp.",8,NA
"Oxycheilinus_spp.",10,NA
"Oxycheilinus_spp.",12,NA
"Oxycheilinus_unifasciatus",2,NA
"Oxycheilinus_unifasciatus",5,5
"Oxycheilinus_unifasciatus",8,8
"Oxycheilinus_unifasciatus",10,10
"Oxycheilinus_unifasciatus",12,12
"Oxycheilinus_unifasciatus",15,15
"Oxycheilinus_unifasciatus",20,20
"Oxycheilinus_unifasciatus",25,25
"Oxycheilinus_unifasciatus",30,30
"Oxycirrhites_typus",2,2
"Oxycirrhites_typus",5,5
"Oxycirrhites_typus",8,8
"Oxycirrhites_typus",10,10
"Oxycirrhites_typus",12,12
"Oxymonacanthus_longirostris",2,2
"Oxymonacanthus_longirostris",5,5
"Oxymonacanthus_longirostris",8,8
"Oxymonacanthus_longirostris",10,10
"Oxymonacanthus_longirostris",12,NA
"Parablennius_marmoreus",2,NA
"Parablennius_marmoreus",5,NA
"Paracanthurus_hepatus",5,5
"Paracanthurus_hepatus",8,8
"Paracanthurus_hepatus",12,12
"Paracanthurus_hepatus",15,15
"Paracentropyge_multifasciata",5,NA
"Paracentropyge_multifasciata",8,NA
"Paracentropyge_multifasciata",10,NA
"Parachaetodon_ocellatus",12,12
"Parachaetodon_ocellatus",20,NA
"Paracheilinus_cyaneus",2,2
"Paracheilinus_cyaneus",5,5
"Paracheilinus_cyaneus",8,NA
"Paracheilinus_nursalim",5,NA
"Paracheilinus_nursalim",8,NA
"Paracheilinus_nursalim",12,NA
"Paracheilinus_spp.",5,NA
"Paracirrhites_arcatus",2,NA
"Paracirrhites_arcatus",5,5
"Paracirrhites_arcatus",8,8
"Paracirrhites_arcatus",10,10
"Paracirrhites_arcatus",12,12
"Paracirrhites_arcatus",15,15
"Paracirrhites_forsteri",2,NA
"Paracirrhites_forsteri",5,5
"Paracirrhites_forsteri",8,8
"Paracirrhites_forsteri",10,10
"Paracirrhites_forsteri",12,12
"Paracirrhites_forsteri",15,15
"Paracirrhites_forsteri",20,20
"Paracirrhites_hemistictus",10,10
"Paracirrhites_hemistictus",12,12
"Paracirrhites_hemistictus",15,15
"Paracirrhites_hemistictus",20,20
"Paracirrhites_hemistictus",25,25
"Paragobiodon_xanthosoma",5,NA
"Paralabrax_albomaculatus",12,12
"Paralabrax_albomaculatus",20,NA
"Paralabrax_albomaculatus",25,NA
"Paralabrax_albomaculatus",30,NA
"Paralabrax_albomaculatus",35,NA
"Paralabrax_albomaculatus",40,40
"Paralabrax_albomaculatus",62,NA
"Paraluteres_prionurus",2,2
"Paraluteres_prionurus",5,5
"Paraluteres_prionurus",8,8
"Paraluteres_prionurus",10,10
"Paraluteres_prionurus",12,NA
"Paraluteres_prionurus",15,NA
"Paranthias_colonus",2,NA
"Paranthias_colonus",5,5
"Paranthias_colonus",8,8
"Paranthias_colonus",10,10
"Paranthias_colonus",12,12
"Paranthias_colonus",15,15
"Paranthias_colonus",20,20
"Paranthias_colonus",25,25
"Paranthias_colonus",30,30
"Paranthias_colonus",35,35
"Paranthias_colonus",40,NA
"Parapercis_australis",5,NA
"Parapercis_australis",8,NA
"Parapercis_australis",10,NA
"Parapercis_australis",12,NA
"Parapercis_australis",20,NA
"Parapercis_clathrata",5,5
"Parapercis_clathrata",8,8
"Parapercis_clathrata",10,10
"Parapercis_clathrata",12,12
"Parapercis_clathrata",15,15
"Parapercis_clathrata",20,20
"Parapercis_clathrata",30,NA
"Parapercis_hexophtalma",8,8
"Parapercis_hexophtalma",10,10
"Parapercis_hexophtalma",12,12
"Parapercis_hexophtalma",15,15
"Parapercis_hexophtalma",20,20
"Parapercis_lineopunctata",8,8
"Parapercis_millepunctata",5,5
"Parapercis_millepunctata",8,8
"Parapercis_millepunctata",10,10
"Parapercis_millepunctata",12,12
"Parapercis_millepunctata",15,15
"Parapercis_multiplicata",8,8
"Parapercis_multiplicata",10,10
"Parapercis_multiplicata",12,12
"Parapercis_multiplicata",15,NA
"Parapercis_pacifica",8,8
"Parapercis_pacifica",10,10
"Parapercis_pacifica",12,12
"Parapercis_pacifica",20,NA
"Parapercis_queenslandica",2,NA
"Parapercis_queenslandica",5,5
"Parapercis_queenslandica",8,8
"Parapercis_queenslandica",10,10
"Parapercis_queenslandica",12,12
"Parapercis_queenslandica",15,15
"Parapercis_queenslandica",20,20
"Parapercis_snyderi",5,5
"Parapercis_snyderi",8,8
"Parapercis_sp._(Raja)",8,NA
"Parapercis_sp._(Raja)",10,NA
"Parapercis_sp._(Raja)",12,NA
"Parapercis_spp.",5,NA
"Parapercis_tetracantha",2,NA
"Parapercis_tetracantha",5,5
"Parapercis_tetracantha",8,8
"Parapercis_tetracantha",10,10
"Parapercis_tetracantha",12,12
"Parapercis_xanthozona",8,8
"Parapercis_xanthozona",10,10
"Parapercis_xanthozona",12,12
"Parapercis_xanthozona",20,20
"Paraplotosus_butleri",2,NA
"Paraplotosus_butleri",15,NA
"Paraplotosus_butleri",20,NA
"Paraplotosus_butleri",25,NA
"Paraplotosus_butleri",30,NA
"Parapriacanthus_dispar",2,NA
"Parapriacanthus_ransonneti",2,2
"Parapriacanthus_ransonneti",5,5
"Parascolopsis_spp.",15,NA
"Pareques_acuminatus",15,15
"Pareques_acuminatus",25,NA
"Pareques_perissa",20,20
"Pareques_spp.",25,NA
"Pareques_viola",5,5
"Pareques_viola",10,10
"Pareques_viola",15,15
"Pareques_viola",20,20
"Pareques_viola",25,NA
"Parioglossus_interruptus",2,NA
"Parioglossus_interruptus",5,NA
"Parioglossus_interruptus",8,NA
"Parupeneus_barberinoides",2,NA
"Parupeneus_barberinoides",5,5
"Parupeneus_barberinoides",8,8
"Parupeneus_barberinoides",10,10
"Parupeneus_barberinoides",12,12
"Parupeneus_barberinoides",15,15
"Parupeneus_barberinoides",20,20
"Parupeneus_barberinoides",25,25
"Parupeneus_barberinus",2,NA
"Parupeneus_barberinus",5,5
"Parupeneus_barberinus",8,8
"Parupeneus_barberinus",10,10
"Parupeneus_barberinus",12,12
"Parupeneus_barberinus",15,15
"Parupeneus_barberinus",20,20
"Parupeneus_barberinus",25,25
"Parupeneus_barberinus",30,30
"Parupeneus_barberinus",35,35
"Parupeneus_chrysopleuron",10,10
"Parupeneus_chrysopleuron",12,12
"Parupeneus_chrysopleuron",15,15
"Parupeneus_ciliatus",15,15
"Parupeneus_ciliatus",20,20
"Parupeneus_ciliatus",25,25
"Parupeneus_ciliatus",30,30
"Parupeneus_ciliatus",35,35
"Parupeneus_crassilabris",8,8
"Parupeneus_crassilabris",10,10
"Parupeneus_crassilabris",12,12
"Parupeneus_crassilabris",15,15
"Parupeneus_crassilabris",20,20
"Parupeneus_crassilabris",25,25
"Parupeneus_crassilabris",30,30
"Parupeneus_cyclostomus",5,5
"Parupeneus_cyclostomus",8,8
"Parupeneus_cyclostomus",10,10
"Parupeneus_cyclostomus",12,12
"Parupeneus_cyclostomus",15,15
"Parupeneus_cyclostomus",20,20
"Parupeneus_cyclostomus",25,25
"Parupeneus_cyclostomus",30,30
"Parupeneus_cyclostomus",35,35
"Parupeneus_heptacanthus",20,20
"Parupeneus_indicus",5,5
"Parupeneus_indicus",8,8
"Parupeneus_indicus",10,10
"Parupeneus_indicus",12,12
"Parupeneus_indicus",15,15
"Parupeneus_indicus",20,20
"Parupeneus_indicus",25,25
"Parupeneus_indicus",30,30
"Parupeneus_indicus",35,35
"Parupeneus_insularis",10,10
"Parupeneus_insularis",12,12
"Parupeneus_insularis",15,15
"Parupeneus_insularis",20,20
"Parupeneus_insularis",25,25
"Parupeneus_insularis",30,NA
"Parupeneus_macronemus",5,5
"Parupeneus_macronemus",8,8
"Parupeneus_macronemus",10,10
"Parupeneus_macronemus",12,12
"Parupeneus_macronemus",15,15
"Parupeneus_macronemus",20,20
"Parupeneus_macronemus",25,25
"Parupeneus_multifasciatus",2,NA
"Parupeneus_multifasciatus",5,5
"Parupeneus_multifasciatus",8,8
"Parupeneus_multifasciatus",10,10
"Parupeneus_multifasciatus",12,12
"Parupeneus_multifasciatus",15,15
"Parupeneus_multifasciatus",20,20
"Parupeneus_multifasciatus",25,25
"Parupeneus_multifasciatus",30,30
"Parupeneus_pleurostigma",2,NA
"Parupeneus_pleurostigma",5,5
"Parupeneus_pleurostigma",8,8
"Parupeneus_pleurostigma",10,10
"Parupeneus_pleurostigma",12,12
"Parupeneus_pleurostigma",15,15
"Parupeneus_pleurostigma",20,20
"Parupeneus_pleurostigma",25,25
"Parupeneus_pleurostigma",30,30
"Parupeneus_spilurus",12,12
"Parupeneus_spilurus",15,15
"Parupeneus_spilurus",20,20
"Parupeneus_spilurus",25,25
"Parupeneus_spilurus",30,30
"Parupeneus_spilurus",35,35
"Pastinachus_atrus",162,NA
"Pateobatis_fai",162,NA
"Pempheris_analis",5,5
"Pempheris_analis",8,8
"Pempheris_analis",10,10
"Pempheris_analis",12,12
"Pempheris_mangula",10,10
"Pempheris_mangula",12,12
"Pempheris_mangula",15,15
"Pempheris_molucca",12,12
"Pempheris_molucca",15,NA
"Pempheris_oualensis",10,10
"Pempheris_oualensis",12,12
"Pempheris_oualensis",15,15
"Pempheris_oualensis",20,NA
"Pempheris_schomburgkii",8,8
"Pempheris_schomburgkii",12,12
"Pempheris_schwenkii",8,8
"Pempheris_schwenkii",10,10
"Pempheris_schwenkii",12,12
"Pempheris_schwenkii",15,NA
"Pempheris_spp.",10,NA
"Pempheris_spp.",12,NA
"Pempheris_spp.",15,NA
"Pempheris_spp.",20,NA
"Pempheris_vanicolensis",2,NA
"Pempheris_vanicolensis",5,5
"Pempheris_vanicolensis",8,8
"Pempheris_vanicolensis",10,10
"Pempheris_vanicolensis",12,12
"Pempheris_vanicolensis",15,15
"Pempheris_vanicolensis",20,NA
"Pempheris_vanicolensis",25,NA
"Pentapodus_aureofasciatus",12,12
"Pentapodus_aureofasciatus",15,15
"Pentapodus_emeryii",10,10
"Pentapodus_emeryii",12,12
"Pentapodus_emeryii",15,15
"Pentapodus_emeryii",20,20
"Pentapodus_emeryii",25,25
"Pentapodus_emeryii",30,NA
"Pentapodus_paradiseus",5,5
"Pentapodus_paradiseus",8,8
"Pentapodus_paradiseus",10,10
"Pentapodus_paradiseus",12,12
"Pentapodus_paradiseus",15,15
"Pentapodus_paradiseus",20,20
"Pentapodus_paradiseus",25,25
"Pentapodus_porosus",2,NA
"Pentapodus_porosus",5,5
"Pentapodus_porosus",8,8
"Pentapodus_porosus",10,10
"Pentapodus_porosus",12,12
"Pentapodus_porosus",15,15
"Pentapodus_porosus",20,20
"Pentapodus_porosus",25,25
"Pentapodus_trivittatus",8,8
"Pentapodus_trivittatus",10,10
"Pentapodus_trivittatus",12,12
"Pentapodus_trivittatus",15,15
"Pentapodus_trivittatus",20,20
"Pentapodus_vitta",5,5
"Pentapodus_vitta",8,8
"Pentapodus_vitta",10,10
"Pentapodus_vitta",12,12
"Pentapodus_vitta",15,15
"Pentapodus_vitta",20,20
"Pervagor_alternans",5,5
"Pervagor_alternans",8,8
"Pervagor_alternans",10,10
"Pervagor_aspricaudus",8,8
"Pervagor_aspricaudus",10,10
"Pervagor_janthinosoma",5,5
"Pervagor_janthinosoma",8,8
"Pervagor_janthinosoma",10,10
"Pervagor_melanocephalus",5,5
"Pervagor_melanocephalus",8,8
"Pervagor_melanocephalus",10,10
"Pervagor_melanocephalus",12,12
"Pervagor_spp.",10,NA
"Petroscirtes_spp.",2,NA
"Pholidichthys_leucotaenia",2,NA
"Pholidichthys_leucotaenia",5,NA
"Phyllogobius_platycephalops",2,NA
"Pictichromis_coralensis",2,2
"Pictichromis_coralensis",5,5
"Pictichromis_porphyrea",2,2
"Pictichromis_porphyrea",5,5
"Plagiotremus_azaleus",2,NA
"Plagiotremus_azaleus",5,NA
"Plagiotremus_azaleus",8,NA
"Plagiotremus_azaleus",10,NA
"Plagiotremus_laudandus",2,NA
"Plagiotremus_laudandus",5,NA
"Plagiotremus_laudandus",8,NA
"Plagiotremus_laudandus",10,NA
"Plagiotremus_phenax",2,NA
"Plagiotremus_rhinorhynchos",2,NA
"Plagiotremus_rhinorhynchos",5,NA
"Plagiotremus_rhinorhynchos",8,NA
"Plagiotremus_rhinorhynchos",10,NA
"Plagiotremus_rhinorhynchos",12,NA
"Plagiotremus_tapeinosoma",5,NA
"Plagiotremus_tapeinosoma",8,NA
"Plagiotremus_tapeinosoma",10,NA
"Plagiotremus_tapeinosoma",12,NA
"Platax_batavianus",8,NA
"Platax_batavianus",20,NA
"Platax_batavianus",25,NA
"Platax_batavianus",30,NA
"Platax_batavianus",35,NA
"Platax_batavianus",40,NA
"Platax_batavianus",50,NA
"Platax_batavianus",75,NA
"Platax_boersii",25,NA
"Platax_boersii",30,NA
"Platax_boersii",35,NA
"Platax_orbicularis",25,NA
"Platax_orbicularis",30,NA
"Platax_orbicularis",40,NA
"Platax_orbicularis",50,NA
"Platax_pinnatus",12,NA
"Platax_pinnatus",15,NA
"Platax_pinnatus",20,NA
"Platax_pinnatus",25,NA
"Platax_pinnatus",30,NA
"Platax_pinnatus",35,NA
"Platax_pinnatus",40,NA
"Platax_pinnatus",50,NA
"Platax_teira",15,NA
"Platax_teira",20,NA
"Platax_teira",25,NA
"Platax_teira",30,NA
"Platax_teira",35,NA
"Platax_teira",40,NA
"Platax_teira",50,NA
"Platax_teira",62,NA
"Platycephalidae_spp.",20,NA
"Plectorhinchus_albovittatus",50,50
"Plectorhinchus_albovittatus",75,75
"Plectorhinchus_albovittatus",88,88
"Plectorhinchus_albovittatus",100,NA
"Plectorhinchus_caeruleonothus",30,NA
"Plectorhinchus_caeruleonothus",50,NA
"Plectorhinchus_caeruleonothus",62,NA
"Plectorhinchus_caeruleonothus",75,NA
"Plectorhinchus_caeruleonothus",100,NA
"Plectorhinchus_chaetodonoides",2,NA
"Plectorhinchus_chaetodonoides",5,5
"Plectorhinchus_chaetodonoides",8,8
"Plectorhinchus_chaetodonoides",10,10
"Plectorhinchus_chaetodonoides",15,15
"Plectorhinchus_chaetodonoides",20,20
"Plectorhinchus_chaetodonoides",25,25
"Plectorhinchus_chaetodonoides",30,30
"Plectorhinchus_chaetodonoides",35,35
"Plectorhinchus_chaetodonoides",40,40
"Plectorhinchus_chaetodonoides",50,50
"Plectorhinchus_chaetodonoides",62,62
"Plectorhinchus_chaetodonoides",75,NA
"Plectorhinchus_chrysotaenia",25,25
"Plectorhinchus_chrysotaenia",30,30
"Plectorhinchus_chrysotaenia",35,35
"Plectorhinchus_flavomaculatus",20,20
"Plectorhinchus_flavomaculatus",25,25
"Plectorhinchus_flavomaculatus",30,30
"Plectorhinchus_flavomaculatus",35,35
"Plectorhinchus_flavomaculatus",40,40
"Plectorhinchus_flavomaculatus",50,50
"Plectorhinchus_flavomaculatus",75,NA
"Plectorhinchus_gibbosus",35,35
"Plectorhinchus_gibbosus",40,40
"Plectorhinchus_gibbosus",50,50
"Plectorhinchus_gibbosus",62,62
"Plectorhinchus_gibbosus",75,NA
"Plectorhinchus_lessonii",25,25
"Plectorhinchus_lessonii",30,30
"Plectorhinchus_lessonii",35,35
"Plectorhinchus_lessonii",40,NA
"Plectorhinchus_lineatus",30,30
"Plectorhinchus_lineatus",35,35
"Plectorhinchus_lineatus",40,40
"Plectorhinchus_lineatus",50,50
"Plectorhinchus_multivittatus",12,12
"Plectorhinchus_multivittatus",15,15
"Plectorhinchus_multivittatus",20,20
"Plectorhinchus_multivittatus",25,25
"Plectorhinchus_multivittatus",30,30
"Plectorhinchus_multivittatus",35,35
"Plectorhinchus_multivittatus",40,40
"Plectorhinchus_multivittatus",50,NA
"Plectorhinchus_picus",10,10
"Plectorhinchus_picus",30,30
"Plectorhinchus_picus",35,35
"Plectorhinchus_picus",40,40
"Plectorhinchus_picus",50,50
"Plectorhinchus_polytaenia",5,5
"Plectorhinchus_polytaenia",10,10
"Plectorhinchus_polytaenia",12,12
"Plectorhinchus_polytaenia",15,15
"Plectorhinchus_polytaenia",20,20
"Plectorhinchus_polytaenia",25,25
"Plectorhinchus_polytaenia",30,30
"Plectorhinchus_polytaenia",35,35
"Plectorhinchus_polytaenia",40,40
"Plectorhinchus_polytaenia",50,NA
"Plectorhinchus_polytaenia",100,NA
"Plectorhinchus_schotaf",40,40
"Plectorhinchus_spp.",5,NA
"Plectorhinchus_spp.",10,NA
"Plectorhinchus_spp.",25,NA
"Plectorhinchus_spp.",30,NA
"Plectorhinchus_spp.",35,NA
"Plectorhinchus_vittatus",15,15
"Plectorhinchus_vittatus",20,20
"Plectorhinchus_vittatus",25,25
"Plectorhinchus_vittatus",30,30
"Plectorhinchus_vittatus",35,35
"Plectorhinchus_vittatus",40,40
"Plectorhinchus_vittatus",50,50
"Plectroglyphidodon_dickii",2,2
"Plectroglyphidodon_dickii",5,5
"Plectroglyphidodon_dickii",8,8
"Plectroglyphidodon_dickii",10,10
"Plectroglyphidodon_dickii",12,NA
"Plectroglyphidodon_flaviventris",8,NA
"Plectroglyphidodon_imparipennis",2,2
"Plectroglyphidodon_imparipennis",5,5
"Plectroglyphidodon_imparipennis",8,NA
